CMDLINE 'c:\users\huseyn iskandarli\appdata\local\programs\python\python38\python.exe' main.py plot
MEM 1.703125 1678563260.3107
MEM 13.320312 1678563260.4251
MEM 21.019531 1678563260.5348
MEM 26.992188 1678563260.6434
MEM 31.710938 1678563260.7522
MEM 38.027344 1678563260.8609
MEM 40.410156 1678563260.9687
MEM 44.144531 1678563261.0781
MEM 49.160156 1678563261.1871
MEM 55.230469 1678563261.2965
MEM 56.339844 1678563261.4070
MEM 56.761719 1678563261.5156
MEM 56.910156 1678563261.6250
MEM 57.156250 1678563261.7338
MEM 57.238281 1678563261.8439
MEM 57.566406 1678563261.9529
MEM 61.250000 1678563262.0621
MEM 61.250000 1678563262.1707
MEM 61.250000 1678563262.2797
MEM 61.250000 1678563262.3891
MEM 61.250000 1678563262.5000
MEM 61.250000 1678563262.6082
MEM 61.335938 1678563262.7185
MEM 64.679688 1678563262.8256
MEM 64.679688 1678563262.9346
MEM 64.679688 1678563263.0437
MEM 64.679688 1678563263.1548
MEM 64.679688 1678563263.2649
MEM 64.679688 1678563263.3717
MEM 67.195312 1678563263.4808
MEM 67.937500 1678563263.5895
MEM 67.937500 1678563263.6998
MEM 67.937500 1678563263.8089
MEM 67.937500 1678563263.9183
MEM 67.937500 1678563264.0271
MEM 68.746094 1678563264.1351
MEM 68.261719 1678563264.2415
MEM 68.777344 1678563264.3495
MEM 68.777344 1678563264.4589
MEM 68.777344 1678563264.5688
MEM 68.777344 1678563264.6793
MEM 68.777344 1678563264.7875
MEM 69.554688 1678563264.8948
MEM 68.937500 1678563265.0036
MEM 68.937500 1678563265.1130
MEM 68.937500 1678563265.2225
MEM 68.937500 1678563265.3313
MEM 68.937500 1678563265.4416
MEM 68.937500 1678563265.5504
MEM 70.972656 1678563265.6592
MEM 71.296875 1678563265.7688
MEM 71.652344 1678563265.8782
MEM 72.222656 1678563265.9868
MEM 72.222656 1678563266.0958
MEM 72.222656 1678563266.2037
MEM 72.222656 1678563266.3128
MEM 72.222656 1678563266.4230
MEM 72.222656 1678563266.5329
MEM 72.222656 1678563266.6400
MEM 73.039062 1678563266.7506
MEM 73.476562 1678563266.8603
MEM 74.039062 1678563266.9695
MEM 74.617188 1678563267.0778
MEM 75.226562 1678563267.1866
MEM 75.726562 1678563267.2950
MEM 76.226562 1678563267.4049
MEM 76.726562 1678563267.5149
MEM 75.757812 1678563267.6256
MEM 75.757812 1678563267.7330
MEM 75.757812 1678563267.8446
MEM 75.757812 1678563267.9545
MEM 75.757812 1678563268.0627
MEM 75.757812 1678563268.1709
MEM 75.757812 1678563268.2796
MEM 75.757812 1678563268.3879
MEM 75.757812 1678563268.4970
MEM 75.765625 1678563268.6078
MEM 75.765625 1678563268.7175
MEM 75.769531 1678563268.8276
MEM 75.789062 1678563268.9358
MEM 75.796875 1678563269.0440
MEM 75.859375 1678563269.1543
MEM 75.863281 1678563269.2647
MEM 75.863281 1678563269.3729
MEM 76.074219 1678563269.4834
MEM 76.558594 1678563269.5915
MEM 76.558594 1678563269.6995
MEM 76.558594 1678563269.8106
MEM 76.558594 1678563269.9197
MEM 76.558594 1678563270.0287
MEM 76.558594 1678563270.1372
MEM 76.558594 1678563270.2461
MEM 76.558594 1678563270.3549
MEM 76.558594 1678563270.4641
MEM 77.359375 1678563270.5719
MEM 77.996094 1678563270.6804
MEM 78.527344 1678563270.7906
MEM 79.171875 1678563270.8989
MEM 79.734375 1678563271.0077
MEM 80.171875 1678563271.1181
